widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
Text1,0,text,(Name of Foreign Limited Liability Company),entity.home_jurisdiction_name,high,"Foreign LLC's name in its home jurisdiction. Per the entity-name-vs-home-jurisdiction convention, foreign-registration forms use entity.home_jurisdiction_name (matches MLLP-2, MBCA-2, MLPA-2)."
Check Box2,0,checkbox,[ ] new,filing.application_type,high,Independent checkbox (on-state Yes) verified by geometry+text on page 0 (y=336.5); enum_select value 'new'.
Check Box3,0,checkbox,[ ] renewal,filing.application_type,high,Independent checkbox (on-state Yes) verified by geometry+text on page 0 (y=335.9); enum_select value 'renewal'.
Text4,0,text,SECOND: The state or other jurisdiction under the laws of which it is organized is,entity.home_jurisdiction,high,State or country of organization. Same key as MLLP-2/MBCA-2/MLPA-2.
Text5,0,text,and the address of its principal office is located at: (line 1),entity.principal_office.physical_address,high,"First line of principal-office address. Single combined-string canonical key (street + city + state + zip), filled across two widget lines. Matches MLLP-2's Text3+Text4 pattern; the form provides two physical underline widgets but the canonical concept is one address string."
Text6,0,text,"(street, city, state and zip code) [continuation]",entity.principal_office.physical_address,high,"Second line of principal-office address. Maps to the same canonical key as Text5 — synth/fill must split the address string across the two widget rects. Geometric evidence: Text6 rect (y=286–304) is ~37pt below Text5 (y=323–341), consistent with two stacked address lines, and the '(street, city, state and zip code)' caption appears below both. Note: drafter originally mapped Text6 to formation date — corrected to address line 2 here (formation date is Text7)."
Text7,0,text,THIRD: The date of its organization is,entity.formation_date_in_home_jurisdiction,high,"Date the LLC was organized in its home jurisdiction. Geometric evidence: Text7 (y=256–274) is ~30pt below Text6 (the address continuation), consistent with the THIRD section appearing on the next line."
Text8,0,text,FOURTH: A brief statement of the nature of the limited liability company's business:,entity.business_purpose,high,"Free-form description of the LLC's business activities (unscoped — applies generally, not to Maine). Distinct from entity.maine_business_purpose used on MLLC-12 (which is Maine-scoped — the qualification form). This form is a name-registration; the LLC may not conduct business in Maine, so the question is unscoped. Matches MLLP-2/MBCA-2/MLPA-2's entity.business_purpose. Geometric evidence: Text8 (y=184–202) sits ~72pt below Text7, consistent with a section break for the FOURTH header text."
Text2,1,text,DATED,filing.date_signed,high,Date of signature.
Text3,1,text,*By ___ (signature of authorized person) / (type or print name and capacity),filing.signer.printed_name_and_capacity,high,Combined name+capacity widget — Shape D per filing-signer-shape convention. The wet-ink (signature) line has no AcroForm widget. Footnote (31 MRSA §1676.E) requires the application be signed by the person on whose behalf the application is being delivered.
Name of entity,2,text,Name of entity(s) on the submitted filings [1],filing.entities[0].name,high,Cover-letter row 1 (typically populated with entity.home_jurisdiction_name).
Name of entitys on the submitted filings 2,2,text,Name of entity [2],filing.entities[1].name,high,Cover-letter row 2.
Check Box14,2,text,Hold attested copy for pick up,filing.expedited_service,high,Expedite tier 'hold_for_pickup'.
Check Box15,2,text,24-hour expedited filing,filing.expedited_service,high,Expedite tier '24h_next_business_day'.
Check Box16,2,text,Immediate expedited filing,filing.expedited_service,high,Expedite tier 'immediate_same_day'.
Total fees enclosed,2,text,Total fee(s) enclosed: $,filing.total_fees_dollars,high,"Total fees ($20/month for new registrations or $200 base for renewals per page-0 header, plus expedite premium)."
Name of contact person,2,text,(Name of contact person),filing.contact.name,high,Contact name.
Daytime telephone number,2,text,(Daytime telephone number),filing.contact.phone,high,Contact phone.
Contact email address for this filing,2,text,(Contact email address for this filing),filing.contact.email,high,Filing-specific contact email.
Email address to use for annual report reminders,2,text,(Email address to use for annual report reminders),entity.annual_report_reminder_email,high,Annual-report reminder email.
Name of attested copy recipient,2,text,(Name of attested copy recipient),filing.attested_copy_recipient.name,high,Recipient name.
Firm or Company,2,text,(Firm or Company),filing.attested_copy_recipient.firm,high,Recipient firm.
Mailing Address,2,text,(Mailing Address),filing.attested_copy_recipient.mailing_address.street,high,Recipient street.
City State  Zip,2,text,"(City, State & Zip)",filing.attested_copy_recipient.mailing_address.city_state_zip,high,Recipient city/state/zip combined.
