widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
Text1,0,text,(Name of Corporation),entity.home_jurisdiction_name_on_record,high,"Top-of-page identifier widget reciting the foreign corporation's name as it currently appears on the SOS record (used by SOS to locate the record being amended). Distinct from entity.home_jurisdiction_name, which on this form holds the NEW name (Text4 / THIRD)."
Text2,0,text,FIRST: The jurisdiction currently appearing on the record is ___,entity.home_jurisdiction_on_record,high,"Current home jurisdiction on the SOS record (used to locate / verify the existing record). Distinct from entity.home_jurisdiction (Text8 / FIFTH), which is the NEW jurisdiction post-amendment."
Text3,0,text,SECOND: The date on which it was authorized to do business in the State of Maine is ___,entity.maine_authorization_date,high,Date the foreign corporation was originally authorized to do business in Maine — recital used by SOS to locate the existing record. Reuses CORP_MBCA-12B / CORP_CLKRA-3's entity.maine_authorization_date.
Text4,0,text,"THIRD: The name of the foreign corporation has been changed to ___ (if no change, so indicate)",entity.home_jurisdiction_name,high,"New name of the foreign corporation in its home jurisdiction (post-amendment). Synth may emit a literal '(no change)' string when the name is unchanged, per the parenthetical instruction."
Text5,0,text,"If the real corporate name is not available, the fictitious name under which it proposes to apply for authority to do business in the State of Maine is ___",entity.maine_fictitious_name,high,Fictitious name for Maine when the real (new) corporate name is unavailable. Reuses CORP_MBCA-12 / LLC_MLLC-12 / FICT-4's entity.maine_fictitious_name.
Check Box1,0,text,[ ] Form FICT-4 accompanies this application.,filing.fict4_accompanies,high,Boolean indicating Form FICT-4 (fictitious name registration) is bundled. Reuses CORP_MBCA-12 / LLC_MLLC-12's filing.fict4_accompanies.
Text6,0,text,"FOURTH: The new address of its principal office, wherever located, is ___ (if no change, so indicate) (street, city, state and zip code)",entity.principal_office.physical_address,high,New physical address of the principal office (single-line). Reuses CORP_MBCA-12 / LLC_MLLC-12's entity.principal_office.physical_address.
Text7,0,text,(mailing address if different from above),entity.principal_office.mailing_address,high,Optional mailing address of the principal office.
Text8,0,text,"FIFTH: The new state or country under whose law the foreign corporation is now incorporated is ___ (if no change, so indicate)",entity.home_jurisdiction,high,"New home jurisdiction post-amendment (after redomestication, if applicable). Reuses CORP_MBCA-12 / LLC_MLLC-12's entity.home_jurisdiction."
Check Box2,0,text,"[ ] A certificate of existence or a document of similar import duly authenticated by the Secretary of State or other official having custody of corporate records in the state or country under whose laws the foreign corporation is now incorporated, accompanies the change in Item FIFTH. The certificate of existence must have been issued not more than 90 days prior to the delivery of this application for filing.",filing.certificate_of_existence_attached,high,"Boolean confirming an attached certificate of existence accompanies the change in Item FIFTH (required when entity.home_jurisdiction has changed). New schema-gap key — earlier forms (CORP_MBCA-12, CORP_MBCA-12B) require a COE but do not have an explicit AcroForm widget for the attestation."
Text11,1,text,DATED ___,filing.date_signed,high,"Date of signature, on the bottom-left at rect [72.0, 748.5, 196.6, 767.8]. Drafter mistakenly mapped Text9 to DATED — corrected by inspecting widget rects (Text11 is the leftmost / topmost page-1 widget, matching the DATED label)."
Text9,1,text,*By ___ / (type or print name),filing.signer.printed_name,high,"Printed name of the authorized signer. Shape A (split name + title) per schema-gaps/2026-04-30-filing-signer-shape.md. The '*By ___ (original written signature of any duly authorized officer)' line above is wet-ink only with no AcroForm widget. Widget rect [326.0, 716.4, 573.6, 735.7] (right side, upper). Drafter mistakenly mapped Text9 to DATED — corrected."
Text10,1,text,(title of signer),filing.signer.title,high,"Title of the authorized signer (Shape A). Widget rect [324.7, 683.7, 571.6, 703.0] (right side, lower)."
Name of entity,2,text,Name of entity(s) on the submitted filings [1],filing.entities[0].name,high,Cover-letter row 1 (cover-letter primitive). Typically populated with entity.home_jurisdiction_name (the new name).
Name of entitys on the submitted filings 2,2,text,Name of entity [2],filing.entities[1].name,high,Cover-letter row 2. Field-id has typo 'entitys' (no apostrophe) preserved upstream.
Check Box14,2,text,Hold attested copy for pick up,filing.expedited_service,high,Expedite tier 'hold_for_pickup'.
Check Box15,2,text,24-hour expedited filing,filing.expedited_service,high,Expedite tier '24h_next_business_day'.
Check Box16,2,text,Immediate expedited filing,filing.expedited_service,high,Expedite tier 'immediate_same_day'.
Total fees enclosed,2,text,Total fee(s) enclosed: $,filing.total_fees_dollars,high,"Total fees ($76 base, or $35 if amending ONLY Item FOURTH per page-0 header, plus expedite premium)."
Name of contact person,2,text,(Name of contact person),filing.contact.name,high,Contact name.
Daytime telephone number,2,text,(Daytime telephone number),filing.contact.phone,high,Contact phone.
Contact email address for this filing,2,text,(Contact email address for this filing),filing.contact.email,high,Filing-specific contact email.
Email address to use for annual report reminders,2,text,(Email address to use for annual report reminders),entity.annual_report_reminder_email,high,Annual-report reminder email.
Name of attested copy recipient,2,text,(Name of attested copy recipient),filing.attested_copy_recipient.name,high,Recipient name.
Firm or Company,2,text,(Firm or Company),filing.attested_copy_recipient.firm,high,Recipient firm.
Mailing Address,2,text,(Mailing Address),filing.attested_copy_recipient.mailing_address.street,high,Recipient street.
City State  Zip,2,text,"(City, State & Zip)",filing.attested_copy_recipient.mailing_address.city_state_zip,high,Recipient city/state/zip combined. Field-id has double-space ('City State  Zip') preserved upstream.
