widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
Text1,0,text,(Name of Corporation in Jurisdiction of Incorporation),entity.home_jurisdiction_name,high,"Foreign nonprofit's legal name in its home jurisdiction. Same key family as CORP_MBCA-12, MLLC-12, FICT-4 (foreign-entity-name convention)."
Text2,0,text,FIRST: ...the fictitious name under which it proposes to apply for authority to carry on activities in the State of Maine is ___,entity.maine_fictitious_name,high,Fictitious name used in Maine when the home name is unavailable per 13-B MRSA §301-A. Same key as MBCA-12 / MLLC-12 / FICT-4. Optional — only populated when the home name fails Maine's availability rules.
Check Box17,0,checkbox,[ ] Form FICT-4 accompanies this application,filing.fict4_accompanies,high,"Boolean opt-in indicating Form FICT-4 (Statement of Fictitious Name) is bundled with this application. Required when entity.maine_fictitious_name is set, per the form's instruction that FICT-4 must accompany the use of a fictitious name."
Text3,0,text,SECOND: Its jurisdiction of incorporation is ___ and the date of incorporation is,entity.home_jurisdiction,high,Home state or country (left blank in SECOND's two-blank line).
Text4,0,text,SECOND: ...and the date of incorporation is ___,entity.formation_date_in_home_jurisdiction,high,Date of incorporation in home jurisdiction (right blank in SECOND's two-blank line). Same key as CORP_MBCA-12 / MLLC-12.
Text5,0,text,THIRD: Purpose(s) it is authorized to do under the laws of its jurisdiction of incorporation: ___ (line 1),entity.home_purpose_description_line1,high,"First wide line of THIRD's two-line free-text purpose description. Uses _line1/_line2 split convention (same pattern as registered_office.address_line{1,2} on sister NP_MNPCA-11 family)."
Text17,0,text,THIRD: ___ (line 2),entity.home_purpose_description_line2,high,Second wide line of THIRD's purpose description.
Check Box18,0,checkbox,FOURTH: Does it seek authority to engage in all activities authorized in its jurisdiction and allowed by Maine Law? [X] Yes,entity.maine_activities_scope,medium,Mutually-exclusive 'yes' option — entity seeks authority for ALL activities authorized in its jurisdiction. Enum value: 'all'.
Check Box19,0,checkbox,FOURTH: Does it seek authority to engage in all activities authorized in its jurisdiction and allowed by Maine Law? [X] Yes,entity.maine_activities_scope,medium,Mutually-exclusive 'no' option — entity seeks authority only for a SPECIFIC subset (specified in Text6/Text7). Enum value: 'specific'.
Text6,0,text,"FOURTH: If no, specify activity (activities) for which authority is sought. ___ (inline trailing blank, line 1)",entity.maine_specific_activities_line1,high,"Narrow inline trailing blank on FOURTH's line 1, used when entity.maine_activities_scope='specific'. _line1/_line2 split convention."
