widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
Check Box27,0,checkbox,(Check box only if applicable.) This is a professional corporation pursuant to 13 MRSA Chapter 22-A**,entity.is_professional_corporation,high,"Top-left opt-in checkbox; mirrors MBCA-6's professional-corporation election but on the foreign-qualification form. Triggers the FOURTH paragraph's professional-corporation recitations and the footnote naming requirements (must contain 'chartered', 'professional corporation', 'professional association', 'service corporation' or 'P.C.', 'P.A.', 'S.C.')."
Text1,0,text,(Name of Corporation in Jurisdiction of Incorporation),entity.home_jurisdiction_name,high,Foreign corporation's legal name in its home jurisdiction; same key family as MLLC-12 / FICT-4 (foreign-entity-name convention).
Text3,0,text,FIRST: ...a fictitious name under which it proposes to apply for authority to do business in the State of Maine is,entity.maine_fictitious_name,high,"Fictitious name used in Maine when the home name does not meet 13-C §401 or 13-C Chapter 22-A §736 requirements, or when the home name is unavailable in Maine. Same key as MLLC-12 / FICT-4."
Check Box2,0,text,SECOND: [ ] Commercial Registered Agent,registered_agent.type,high,Mutually-exclusive 'commercial' option for the SECOND registered-agent block.
Text25,0,text,CRA Public Number,registered_agent.cra_public_number,high,Right-aligned narrow blank on the Commercial Registered Agent row.
Text4,0,text,(name of commercial registered agent),registered_agent.name,high,Commercial-RA name; populated when registered_agent.type='commercial'.
Check Box1,0,text,[ ] Noncommercial Registered Agent,registered_agent.type,high,Mutually-exclusive 'noncommercial' option.
Text5,0,text,(name of noncommercial registered agent),registered_agent.name,high,Noncommercial-RA name; populated when registered_agent.type='noncommercial'.
Text6,0,text,"(physical location, P.O. Box - street, city, state and zip code)",registered_agent.physical_address,high,"Single-line physical address for the registered agent. Note: form's parenthetical does NOT prohibit P.O. Box for foreign-qualification (unlike MLLC-12 SECOND which says 'not P.O. Box') — confirm against statute, but treating as combined address."
Text7,0,text,(mailing address if different from above),registered_agent.mailing_address,high,Optional mailing address.
Text21,1,text,FIFTH: Its jurisdiction of incorporation is ___ (state or country),entity.home_jurisdiction,high,Home state or country of incorporation. Same key family as MLLC-12 / CLKRA-3 / FICT-4.
Text22,1,text,FIFTH: ...and the date of incorporation is,entity.formation_date_in_home_jurisdiction,high,Date of incorporation in home jurisdiction. Same key as MLLC-12.
Text8,1,text,"SIXTH: Address of the principal office, wherever located, is: ___ (street, city, state and zip code)",entity.principal_office.physical_address,high,Single-line physical address of the principal office (may be outside Maine). Same key as MLLC-12.
Text9,1,text,(mailing address if different from above),entity.principal_office.mailing_address,high,Optional mailing address of the principal office. Same key as MLLC-12.
Text10,1,text,SEVENTH row 1: (type or print name and capacity),officer_1.printed_name_and_capacity,high,"First director/officer slot, name+capacity combined widget. Form lists 'current directors and officers' with 3 inline rows; further rows attached as additional pages."
Text13,1,text,SEVENTH row 1: Street ___ (street or mailing address),officer_1.address.street,high,First officer's street/mailing address (upper-right cell of row 1).
Text14,1,text,"SEVENTH row 1: ___ (city, state and zip code)",officer_1.address.city_state_zip,high,First officer's city/state/zip combined (lower-right cell of row 1).
Text11,1,text,SEVENTH row 2: (type or print name and capacity),officer_2.printed_name_and_capacity,high,Second officer name+capacity.
Text15,1,text,SEVENTH row 2: Street ___ (street or mailing address),officer_2.address.street,high,Second officer street.
Text16,1,text,"SEVENTH row 2: ___ (city, state and zip code)",officer_2.address.city_state_zip,high,Second officer city/state/zip.
Text12,1,text,SEVENTH row 3: (type or print name and capacity),officer_3.printed_name_and_capacity,high,Third officer name+capacity.
Text17,1,text,SEVENTH row 3: Street ___ (street or mailing address),officer_3.address.street,high,Third officer street.
Text18,1,text,"SEVENTH row 3: ___ (city, state and zip code)",officer_3.address.city_state_zip,high,Third officer city/state/zip.
Text19,1,text,Dated ___,filing.date_signed,high,Date of officer's signature (EIGHTH signature block).
Text20,1,text,*By ___ (original signature of an officer) / (type or print name and capacity/title),filing.signer.printed_name_and_capacity,medium,"Signer printed-name-and-capacity widget; label combines 'capacity/title' but the canonical Shape-D (matching MLLC-12, MBCA-11) collapses both onto printed_name_and_capacity. The form's signature footnote restricts authorized signers to officers per 13-C MRSA §1121.5."
Name of entity,2,text,Name of entity(s) on the submitted filings [1],filing.entities[0].name,high,Cover-letter row 1.
Name of entitys on the submitted filings 2,2,text,Name of entity [2],filing.entities[1].name,high,Cover-letter row 2.
Check Box14,2,text,Hold attested copy for pick up,filing.expedited_service,high,Expedite tier 'hold_for_pickup'.
Check Box15,2,text,24-hour expedited filing,filing.expedited_service,high,Expedite tier '24h_next_business_day'.
Check Box16,2,text,Immediate expedited filing,filing.expedited_service,high,Expedite tier 'immediate_same_day'.
Total fees enclosed,2,text,Total fee(s) enclosed: $,filing.total_fees_dollars,high,Total fees.
Name of contact person,2,text,Name of contact person,filing.contact.name,high,Contact name.
Daytime telephone number,2,text,Daytime telephone number,filing.contact.phone,high,Contact phone.
Contact email address for this filing,2,text,Contact email address for this filing,filing.contact.email,high,Filing-specific contact email.
Email address to use for annual report reminders,2,text,Email address to use for annual report reminders,entity.annual_report_reminder_email,high,Annual-report reminder email.
Name of attested copy recipient,2,text,Name of attested copy recipient,filing.attested_copy_recipient.name,high,Recipient name.
Firm or Company,2,text,Firm or Company,filing.attested_copy_recipient.firm,high,Recipient firm.
Mailing Address,2,text,Mailing Address,filing.attested_copy_recipient.mailing_address.street,high,Recipient street.
City State  Zip,2,text,"City, State & Zip",filing.attested_copy_recipient.mailing_address.city_state_zip,high,Recipient city/state/zip combined.
