widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
19a1,0,text,(Name of Corporation),entity.name,high,Domestic business corporation legal name as on SOS record.
19a2,0,text,FIRST: ...the effective date of the domestication is (date),domestication.effective_date,high,Effective date of the corporation's conversion to a foreign entity. Must coordinate with the foreign-jurisdiction filing's effective date.
19a3,0,text,THIRD: The corporation's new jurisdiction of incorporation is,domestication.new_jurisdiction,high,"State or country into which the corporation is being domesticated. Same value family as entity.home_jurisdiction (used by foreign-qualification filings) — but here it is the destination of an outbound domestication, not the origin."
19a4,0,text,FOURTH: ...mailing address to which the Secretary of State may mail a copy of any process served on the Secretary of State. (mailing address),domestication.service_of_process_mailing_address,high,Single-line mailing address for SOS forwarding of process related to appraisal-rights enforcement (13-C chapter 13). Distinct from registered_agent.mailing_address (the corporation no longer has an agent in Maine after surrender) and entity.principal_office.mailing_address.
19a5,0,text,DATED ___,filing.date_signed,high,Date the articles of surrender are signed.
19a6,0,text,(type or print name and capacity) — below the *By signature line,filing.signer.printed_name_and_capacity,high,"Combined printed-name-and-capacity widget. Shape D (matching MBCA-11, MBCA-12, MLLC-12). The *By line above it is the signature line and is not an AcroForm widget on this form (template gap — note in open_questions)."
Name of entity,1,text,Name of entity(s) on the submitted filings [1],filing.entities[0].name,high,Cover-letter row 1.
Name of entitys on the submitted filings 2,1,text,Name of entity [2],filing.entities[1].name,high,Cover-letter row 2.
Check Box14,1,text,Hold attested copy for pick up,filing.expedited_service,high,Expedite tier 'hold_for_pickup'.
Check Box15,1,text,24-hour expedited filing,filing.expedited_service,high,Expedite tier '24h_next_business_day'.
Check Box16,1,text,Immediate expedited filing,filing.expedited_service,high,Expedite tier 'immediate_same_day'.
Total fees enclosed,1,text,Total fee(s) enclosed: $,filing.total_fees_dollars,high,Total fees enclosed.
Name of contact person,1,text,(Name of contact person),filing.contact.name,high,Contact name.
Daytime telephone number,1,text,(Daytime telephone number),filing.contact.phone,high,Contact phone.
Contact email address for this filing,1,text,(Contact email address for this filing),filing.contact.email,high,Filing-specific contact email.
Email address to use for annual report reminders,1,text,(Email address to use for annual report reminders),entity.annual_report_reminder_email,high,"Annual-report reminder email. Note: post-surrender, this entity will no longer file Maine annual reports — but the cover-letter widget remains a generic SOS form field."
Name of attested copy recipient,1,text,(Name of attested copy recipient),filing.attested_copy_recipient.name,high,Recipient name.
Firm or Company,1,text,(Firm or Company),filing.attested_copy_recipient.firm,high,Recipient firm.
Mailing Address,1,text,(Mailing Address),filing.attested_copy_recipient.mailing_address.street,high,Recipient street.
City State  Zip,1,text,"(City, State & Zip)",filing.attested_copy_recipient.mailing_address.city_state_zip,high,Recipient city/state/zip combined.
