widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
141,0,text,(Name of Corporation),entity.name,high,Entity-name blank at the top of the body. Domestic-Maine filing → entity.name (per schema-gaps/2026-04-30-entity-name-vs-home-jurisdiction.md).
142,0,text,THIRD: The effective date of the certificate of excuse (if other than the date of filing of the certificate of excuse):,excuse.future_effective_date,high,Optional THIRD-paragraph effective date — used only when the filer wants the excuse to take effect on a date OTHER than the filing date. Follows the same future_effective_date pattern as merger.future_effective_date (MBCA-10) and conversion.future_effective_date (MBCA-21). Filler engine: leave blank when caller wants effective-on-filing-date semantics.
143,0,text,DATED ___,filing.date_signed,high,"Date of signature on the page-0 signature row (left side, narrow rect x≈75–193, y≈311–333). The paired '*By' signature line on the right side at y≈~310 is wet-ink-only and not AcroForm-bound."
144,0,text,*By ___ (signature of any duly authorized person) / (type or print name and capacity),filing.signer.printed_name_and_capacity,high,Printed name and capacity of the signing officer or clerk. Shape D (combined name+capacity in one widget) — same convention as MBCA-11 / MBCA-14A / MLLC-12. The footnote restricts the signer to 'any duly authorized officer OR the clerk' per 13-C MRSA §121.5; the schema doesn't enforce that restriction (caller responsibility).
Name of entity,1,text,filing.entities[0].name,filing.entities[0].name,high,Mapped widget (live blank).
Name of entitys on the submitted filings 2,1,text,filing.entities[1].name,filing.entities[1].name,high,Cover-letter row 2.
Check Box14,1,checkbox,Hold attested copy for pick up,filing.expedited_service.hold_for_pickup,high,Mapped widget (live blank).
Check Box15,1,checkbox,24-hour expedited filing ($50),filing.expedited_service.expedite_24h,high,Mapped widget (live blank).
Check Box16,1,checkbox,Immediate expedited filing ($100),filing.expedited_service.immediate,high,Mapped widget (live blank).
Total fees enclosed,1,text,filing.total_fees_dollars,filing.total_fees_dollars,high,Total enclosed fees.
Name of contact person,1,text,filing.contact.name,filing.contact.name,high,Contact name.
Daytime telephone number,1,text,filing.contact.phone,filing.contact.phone,high,Contact phone.
Contact email address for this filing,1,text,filing.contact.email,filing.contact.email,high,Filing-specific contact email.
Email address to use for annual report reminders,1,text,entity.annual_report_reminder_email,entity.annual_report_reminder_email,high,Annual-report reminder email — distinct from filing.contact.email per the cover-letter primitive.
Name of attested copy recipient,1,text,filing.attested_copy_recipient.name,filing.attested_copy_recipient.name,high,Recipient name.
Firm or Company,1,text,filing.attested_copy_recipient.firm,filing.attested_copy_recipient.firm,high,Recipient firm.
Mailing Address,1,text,filing.attested_copy_recipient.mailing_address.street,filing.attested_copy_recipient.mailing_address.street,high,Recipient street.
City State  Zip,1,text,filing.attested_copy_recipient.mailing_address.city_state_zip,filing.attested_copy_recipient.mailing_address.city_state_zip,high,Recipient city/state/zip combined (single widget on the form).
