widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
11a1,0,text,(Name of Corporation),entity.name,high,Corporation name being revived from dissolution.
11a2,0,text,FIRST: The effective date of the dissolution that was revoked is,revocation.original_dissolution_date,high,Effective date of the dissolution now being revoked.
11a3,0,text,SECOND: The date that the revocation of dissolution was authorized is,revocation.authorization_date,high,Date the revocation was authorized internally.
Check Box4,0,text,THIRD: The incorporators revoked the dissolution.,revocation.authority_type,high,Mutually-exclusive enum value 'incorporators' (one of four THIRD checkboxes).
Check Box5,0,text,THIRD: The board of directors revoked the dissolution.,revocation.authority_type,high,Mutually-exclusive enum value 'board_of_directors'.
Check Box6,0,text,THIRD: The board of directors revoked the dissolution that was authorized by the shareholders and that revocation was permitted by action of the board of directors alone pursuant to that authorization.,revocation.authority_type,high,Mutually-exclusive enum value 'board_with_shareholder_authorization' — used when the original dissolution was shareholder-authorized but the revocation was permitted to be made by the board alone.
Check Box7,0,text,THIRD: The shareholders revoked the dissolution in the manner required by this Act and by the corporation's articles of incorporation.,revocation.authority_type,high,Mutually-exclusive enum value 'shareholders'.
11a8,0,text,DATED ___,filing.date_signed,high,Signing date.
11a9,0,text,*By ___ (signature of any duly authorized officer) / (type or print name and capacity),filing.signer.printed_name_and_capacity,high,Single combined widget for printed name and capacity — Shape D per filing-signer-shape convention.
Name of entity,1,text,Name of entity(s) on the submitted filings [1],filing.entities[0].name,high,Cover-letter row 1. Note: this template uses the bare field-id 'Name of entity' for slot 1 instead of the more common 'Name of entitys on the submitted filings 1'.
Name of entitys on the submitted filings 2,1,text,Name of entity(s) on the submitted filings [2],filing.entities[1].name,high,Cover-letter row 2.
Check Box14,1,text,Hold attested copy for pick up,filing.expedited_service,high,Expedite tier 'hold_for_pickup'.
Check Box15,1,text,24-hour expedited filing,filing.expedited_service,high,Expedite tier '24h_next_business_day'.
Check Box16,1,text,Immediate expedited filing,filing.expedited_service,high,Expedite tier 'immediate_same_day'.
Total fees enclosed,1,text,Total fee(s) enclosed: $,filing.total_fees_dollars,high,Total fees.
Name of contact person,1,text,(Name of contact person),filing.contact.name,high,Contact name.
Daytime telephone number,1,text,(Daytime telephone number),filing.contact.phone,high,Contact phone.
Contact email address for this filing,1,text,(Contact email address for this filing),filing.contact.email,high,Filing-specific contact email.
Email address to use for annual report reminders,1,text,(Email address to use for annual report reminders),entity.annual_report_reminder_email,high,Persistent annual-report reminder email.
Name of attested copy recipient,1,text,(Name of attested copy recipient),filing.attested_copy_recipient.name,high,Recipient name.
Firm or Company,1,text,(Firm or Company),filing.attested_copy_recipient.firm,high,Recipient firm.
Mailing Address,1,text,(Mailing Address),filing.attested_copy_recipient.mailing_address.street,high,Recipient street.
City State  Zip,1,text,"(City, State & Zip)",filing.attested_copy_recipient.mailing_address.city_state_zip,high,Recipient city/state/zip combined.
