widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
Text1,0,text,(Name of Corporation),entity.name,high,Existing corporation name being dissolved.
Text2,0,text,FIRST: The date the original articles of incorporation were filed,entity.original_articles_filing_date,high,Original incorporation-filing date of the corporation.
Text3,0,text,SECOND: The date on which the dissolution was authorized is,dissolution.authorization_date,high,Date the dissolution was authorized internally.
Text4,0,text,THIRD: The future effective date of the articles of dissolution (if other than the date of filing) is,dissolution.effective_date,high,Optional delayed effective date; blank means effective on filing.
Text5,0,text,DATED ___,filing.date_signed,high,Date of signature.
Text6,0,text,*By ___ (signature of any duly authorized officer) / (type or print name and capacity),filing.signer.printed_name_and_capacity,medium,"Single text field on the signature row; treating as printed name + capacity (e.g., 'Jane Doe, President')."
Check Box7,0,checkbox,FOURTH: [Check if applicable] The proposal to dissolve was duly approved by the shareholders in the manner required by this Act and by the corporation's articles of incorporation.,dissolution.shareholder_approval_obtained,high,Boolean affirming statutory shareholder approval (only relevant when shares have been issued).
Name of entity,1,text,filing.entities[0].name,filing.entities[0].name,high,Mapped widget (live blank).
Name of entitys on the submitted filings 2,1,text,filing.entities[1].name,filing.entities[1].name,high,Cover-letter row 2.
Check Box14,1,checkbox,Hold attested copy for pick up,filing.expedited_service.hold_for_pickup,high,Mapped widget (live blank).
Check Box15,1,checkbox,24-hour expedited filing ($50),filing.expedited_service.expedite_24h,high,Mapped widget (live blank).
Check Box16,1,checkbox,Immediate expedited filing ($100),filing.expedited_service.immediate,high,Mapped widget (live blank).
Total fees enclosed,1,text,filing.total_fees_dollars,filing.total_fees_dollars,high,Total fees.
Name of contact person,1,text,filing.contact.name,filing.contact.name,high,Contact name.
Daytime telephone number,1,text,filing.contact.phone,filing.contact.phone,high,Contact phone.
Contact email address for this filing,1,text,filing.contact.email,filing.contact.email,high,Filing-specific contact email.
Email address to use for annual report reminders,1,text,entity.annual_report_reminder_email,entity.annual_report_reminder_email,high,"Persistent annual-report reminder email — note: dissolved entities won't receive future reports, so this is typically left blank."
Name of attested copy recipient,1,text,filing.attested_copy_recipient.name,filing.attested_copy_recipient.name,high,Recipient name.
Firm or Company,1,text,filing.attested_copy_recipient.firm,filing.attested_copy_recipient.firm,high,Recipient firm.
Mailing Address,1,text,filing.attested_copy_recipient.mailing_address.street,filing.attested_copy_recipient.mailing_address.street,high,Recipient street.
City State  Zip,1,text,filing.attested_copy_recipient.mailing_address.city_state_zip,filing.attested_copy_recipient.mailing_address.city_state_zip,high,Recipient city/state/zip combined.
