widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
Text1,0,text,FIRST: party row 1 (Name | Type of Entity | Jurisdiction | Date),merger.parties[0].recital,high,First merger-party row recital (single wide widget: name | type | jurisdiction | date).
Text2,0,text,FIRST: party row 2 (Name | Type of Entity | Jurisdiction | Date),merger.parties[1].recital,high,Second merger-party row recital.
Text3,0,text,FIRST: party row 3 (Name | Type of Entity | Jurisdiction | Date),merger.parties[2].recital,high,Third merger-party row recital.
Text4,0,text,FIRST: party row 4 (Name | Type of Entity | Jurisdiction | Date),merger.parties[3].recital,high,Fourth merger-party row recital (party 4 signs on attached copy of page 2).
Check Box5,0,checkbox,"Names, type of entity, jurisdiction and effective date of the additional parties to the merger or share exchange are attached as Exhibit ___, and made a part hereof.",merger.additional_parties_attached,high,"Boolean opt-in for additional-parties exhibit (Check Box5, on-state Yes). Pass-1 had field_type=text; corrected to checkbox."
Text6,0,text,"are attached as Exhibit ___, and made a part hereof",merger.additional_parties_exhibit_letter,high,Inline exhibit letter for additional-parties block.
Text7,0,text,SECOND: The name and jurisdiction of incorporation of the surviving entity (Name | Jurisdiction),merger.surviving_entity.name_and_jurisdiction,high,Single wide text field combining survivor name and jurisdiction.
Text8,0,text,THIRD: The address of such place of business is as follows (line 1),merger.surviving_entity.principal_office.physical_address,high,Single-line physical address of survivor principal place of business.
Text9,0,text,THIRD: address line 2,merger.surviving_entity.principal_office.mailing_address,medium,Second address line below THIRD; optional mailing address.
Check Box10,1,checkbox,"FOURTH option 1: If the originating document of the survivor of a merger is amended, the amendments are attached as Exhibit ___",merger.fourth_election.survivor_originating_doc_amended,high,"FOURTH option 1 checkbox (Check Box10, Yes). Split from enum; pass-1 list checked both boxes."
Check Box11,1,checkbox,"FOURTH option 2: If the result of the merger or share exchange creates a new corporation, attached is Exhibit ___ which contains all the provisions required...",merger.fourth_election.new_corporation_created,high,"FOURTH option 2 checkbox (Check Box11, Yes). Split from enum."
Text24,1,text,amendments to the survivor's originating document are attached as Exhibit ___,merger.survivor_amendments_exhibit_letter,high,Inline exhibit letter for FOURTH option 1.
Text12,1,text,attached is Exhibit ___ which contains all the provisions required...,merger.new_corporation_provisions_exhibit_letter,high,Inline exhibit letter for FOURTH option 2.
